,name,set,rarity,link
715,Koga,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_20_000140_00_KYOU_SR_M_M_en_US.webp&w=828&q=75
716,Giovanni,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_20_000150_00_SAKAKI_SR_M_M_en_US.webp&w=828&q=75
717,Brock,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_20_000160_00_TAKESHI_SR_M_M_en_US.webp&w=828&q=75
718,Sabrina,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_20_000170_00_NATSUME_SR_M_M_en_US.webp&w=828&q=75
719,Lt. Surge,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcTR_20_000180_00_MATISSE_SR_M_M_en_US.webp&w=828&q=75
720,Moltres,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000470_01_FIREex_SAR_M_M_en_US.webp&w=828&q=75
721,Articuno,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000840_01_FREEZERex_SAR_M_M_en_US.webp&w=828&q=75
722,Zapdos,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001040_01_THUNDERex_SAR_M_M_en_US.webp&w=828&q=75
723,Gengar,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001230_01_GANGARex_SAR_M_M_en_US.webp&w=828&q=75
724,Machamp,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001460_01_KAIRIKYex_SAR_M_M_en_US.webp&w=828&q=75
725,Wigglytuff,Genetic Apex,Special Art Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001950_01_PUKURINex_SAR_M_M_en_US.webp&w=828&q=75
726,Charizard,Genetic Apex,Immersive Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000360_01_LIZARDONex_IM_M_M_en_US.webp&w=828&q=75
727,Pikachu,Genetic Apex,Immersive Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000960_01_PIKACHUex_IM_M_M_en_US.webp&w=828&q=75
728,Mewtwo,Genetic Apex,Immersive Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001290_01_MEWTWOex_IM_M_M_en_US.webp&w=828&q=75
729,Mew,Genetic Apex,Immersive Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_002140_00_MEW_IM_M_M_en_US.webp&w=828&q=75
730,Charizard,Genetic Apex,Crown Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000360_02_LIZARDONex_UR_M_M_en_US.webp&w=828&q=75
731,Pikachu,Genetic Apex,Crown Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_000960_02_PIKACHUex_UR_M_M_en_US.webp&w=828&q=75
732,Mewtwo,Genetic Apex,Crown Rare,https://pocket.pokemongohub.net/_next/image?url=%2Ftcg-pocket%2Fcards%2Fa1%2Fwebp%2FcPK_20_001290_02_MEWTWOex_UR_M_M_en_US.webp&w=828&q=75
